episode,reward,loss
0,2018.7591861910669,1.7545753822345094
1,2052.3516502028942,0.9871853439211845
2,2096.8057733351457,0.29960547548532485
3,2132.365273476411,0.33860113283991816
4,2168.0250089730066,0.3799767155647278
5,2169.784095885456,0.3886457503139973
6,2196.777512041972,1.2329139031469822
7,2250.743064452856,0.47278695064783094
8,2260.689155598332,0.5067750369608403
9,2328.1610219787963,0.5109754627645016
10,2278.0374467372553,0.537559201836586
11,2340.0994141235938,1.2366272556781768
12,2361.549048974433,0.638637750864029
13,2335.9584832636783,0.6516074342727661
14,2403.9848323047095,0.6238859457373619
15,2423.516290964952,0.6579772074222565
16,2423.2093096250355,1.4020486469268798
17,2452.809040629018,0.6517623677253723
18,2480.150419598133,0.6625331227779389
19,2500.8309795870073,0.6711182999014854
20,2492.788149499003,0.6761007260084152
21,2484.144420456555,1.420871556341648
22,2605.4333538038904,0.7618528136610985
23,2585.8317079383896,0.7683100296258927
24,2576.0453091646127,0.7451741731762886
25,2565.653241839388,0.7219509809017182
26,2573.8691032144475,1.4133404926657678
27,2637.6818899085415,0.8150938281416893
28,2635.115889449944,0.8234623127877713
29,2657.8696951542715,0.783526573330164
30,2666.2702589380633,0.7171397790312767
31,2650.5659146397106,1.418772725701332
32,2676.279701504959,0.8103393476903439
33,2718.4747516447046,0.7923148899376392
34,2708.867885112645,0.7697762793600559
35,2735.116943678288,0.7923663966357708
36,2724.196682323221,1.493444010436535
37,2732.5720022662736,0.8323558206260204
38,2775.9137842250784,0.8527960011959076
39,2765.98963981258,0.8827075684070587
40,2802.412233646428,0.8289664799273014
41,2752.75475365845,1.5560466172397136
42,2768.4714932003053,0.8471228082478046
43,2800.3679473233233,0.898815720230341
44,2819.2678778160143,0.9470400017499924
45,2832.8842839983904,0.9311962734162808
46,2849.694040004215,1.6518054959475994
47,2836.7901658916367,1.0576668862104417
48,2851.2582141358685,1.063781917244196
49,2832.1877937905338,1.0259455210268498
