est_rssi,est_num_bs,obs_rssi,obs_num_bs,innov_rssi,innov_num_bs,nis,is_anomaly,quality_label
-64.0,1.0,-64.0,1.0,0.0,0.0,0.0,0,1
-67.83473389355743,1.0,-71.0,1.0,-7.0,0.0,22.156862745098046,1,1
-70.20466899105615,1.0,-73.0,1.0,-5.165266106442573,0.0,14.43862851678556,1,1
-71.84211699260378,1.0,-74.0,1.0,-3.7953310089438475,0.0,8.189880291643902,1,1
-68.95169742956186,1.0,-65.0,1.0,6.842116992603778,0.0,27.037976132433908,1,1
-65.61651689960995,1.0,-61.0,1.0,7.951697429561861,0.0,36.709145564157275,1,1
-69.54267806918824,1.0,-75.0,1.0,-9.383483100390052,0.0,51.20868811116021,1,1
-66.80739798030932,1.0,-63.0,1.0,6.542678069188241,0.0,24.910579266441392,1,1
-67.72379740037246,1.0,-69.0,1.0,-2.192602019690682,0.0,2.798204397477838,0,1
-69.09295883069906,1.0,-71.0,1.0,-3.2762025996275383,0.0,6.247853236460484,1,1
-71.56149775660569,1.0,-75.0,1.0,-5.907041169300939,0.0,20.31137431246386,1,1
-68.40159955453345,1.0,-64.0,1.0,7.561497756605689,0.0,33.28268515708123,1,1
-63.21907498878766,1.0,-56.0,1.0,12.401599554533448,0.0,89.52807716509257,1,1
-68.9780009247161,1.0,-77.0,1.0,-13.78092501121234,0.0,110.55056769650207,1,1
-68.15141228842324,1.0,-67.0,1.0,1.978000924716099,0.0,2.2774945712306587,0,1
-68.08813847620377,1.0,-68.0,1.0,0.15141228842324495,0.0,0.013345248380150193,0,1
-69.30497874883136,1.0,-71.0,1.0,-2.911861523796233,0.0,4.935667163294898,0,1
-70.84909427628753,1.0,-73.0,1.0,-3.69502125116864,0.0,7.947642358377822,1,1
-69.2405930521987,1.0,-67.0,1.0,3.8490942762875306,0.0,8.62425389270766,1,1
-62.87168889595734,1.0,-54.0,1.0,15.240593052198705,0.0,135.20980014899584,1,1
-67.93999894693395,1.0,-75.0,1.0,-12.128311104042659,0.0,85.62588916645385,1,1
-65.03983699469296,1.0,-61.0,1.0,6.9399989469339545,0.0,28.03646448895395,1,1
-65.02318947973293,1.0,-65.0,1.0,0.03983699469296198,0.0,0.000923799181053408,0,1
-68.35662548537661,1.0,-73.0,1.0,-7.976810520267065,0.0,37.03931867778783,1,1
-69.87915830198676,1.0,-72.0,1.0,-3.643374514623389,0.0,7.727020592092019,1,1
-66.58653026337655,1.0,-62.0,1.0,7.879158301986763,0.0,36.1379980019968,1,1
-63.83407963462615,1.0,-60.0,1.0,6.586530263376545,0.0,25.253281545660805,1,1
-68.50021541496713,1.0,-75.0,1.0,-11.16592036537385,0.0,72.57607706856146,1,1
-64.9480533010963,1.0,-60.0,1.0,8.50021541496713,0.0,42.05951894405776,1,1
-64.96976135045485,1.0,-65.0,1.0,-0.051946698903705624,0.0,0.0015707980231770117,0,1
-67.48974281243002,1.0,-71.0,1.0,-6.030238649545154,0.0,21.167688562328145,1,1
-69.79242878729424,1.0,-73.0,1.0,-5.510257187569977,0.0,17.674542329454457,1,1
-63.192917541326196,1.0,-54.0,1.0,15.792428787294241,0.0,145.178495618862,1,1
-69.7985524222567,1.0,-79.0,1.0,-15.807082458673804,0.0,145.4480406005526,1,1
-66.53960884200376,1.0,-62.0,1.0,7.798552422256705,0.0,35.40237753090635,1,1
-65.89622041809201,1.0,-65.0,1.0,1.5396088420037586,0.0,1.3798288800787768,0,1
-68.02904312708804,1.0,-71.0,1.0,-5.103779581907986,0.0,15.163109026697233,1,1
-70.10636044337055,1.0,-73.0,1.0,-4.970956872911955,0.0,14.384157441757093,1,1
-66.71878671228392,1.0,-62.0,1.0,8.106360443370548,0.0,38.25218594516084,1,1
-60.985831483662196,1.0,-53.0,1.0,13.718786712283915,0.0,109.55591884460353,1,1
-68.09589656463983,1.0,-78.0,1.0,-17.014168516337804,0.0,168.51008485245814,1,1
-65.966368096309,1.0,-63.0,1.0,5.09589656463983,0.0,15.11630499143821,1,1
-66.816204229771,1.0,-68.0,1.0,-2.0336319036910027,0.0,2.4074048457921573,0,1
-68.98246497048441,1.0,-72.0,1.0,-5.183795770228997,0.0,15.642285322520724,1,1
-71.0792468715032,1.0,-74.0,1.0,-5.017535029515585,0.0,14.654981134799904,1,1
-68.5387853227527,1.0,-65.0,1.0,6.0792468715032015,0.0,21.513149602265848,1,1
-62.88105102502775,1.0,-55.0,1.0,13.538785322752702,0.0,106.69985794551084,1,1
-69.61701206473178,1.0,-79.0,1.0,-16.11894897497225,0.0,151.2439037613686,1,1
-66.8518233705749,1.0,-63.0,1.0,6.617012064731782,0.0,25.487561714309997,1,1
-67.74952669507067,1.0,-69.0,1.0,-2.1481766294250946,0.0,2.68623752936915,0,1
-69.94365136640775,1.0,-73.0,1.0,-5.250473304929329,0.0,16.04727691123338,1,1
-72.05665311682719,1.0,-75.0,1.0,-5.0563486335922505,0.0,14.882587990918816,1,1
-69.10774245649452,1.0,-65.0,1.0,7.056653116827192,0.0,28.986913608745475,1,1
-62.79435535272991,1.0,-54.0,1.0,15.10774245649452,0.0,132.86285573993754,1,1
-69.56654571928496,1.0,-79.0,1.0,-16.20564464727009,0.0,152.87520786953678,1,1
-67.65822811750512,1.0,-65.0,1.0,4.56654571928496,0.0,12.138920230875907,1,1
-68.21894228929692,1.0,-69.0,1.0,-1.341771882494882,0.0,1.0480012748272165,0,1
-70.21690248619791,1.0,-73.0,1.0,-4.781057710703081,0.0,13.306149828002082,1,1
-71.79782426353829,1.0,-74.0,1.0,-3.7830975138020904,0.0,8.331045553563575,1,1
-69.79285747787996,1.0,-67.0,1.0,4.797824263538288,0.0,13.399639371976857,1,1
-66.5362937626855,1.0,-62.0,1.0,7.792857477879963,0.0,35.350690770403915,1,1
-70.07319902583704,1.0,-75.0,1.0,-8.463706237314497,0.0,41.69899613503017,1,1
-67.95315565093942,1.0,-65.0,1.0,5.073199025837042,0.0,14.981946371491011,1,1
-68.39062230964373,1.0,-69.0,1.0,-1.0468443490605779,0.0,0.6379235915930451,0,1
-69.89894816498125,1.0,-72.0,1.0,-3.6093776903562684,0.0,7.5834896195987955,1,1
-72.03063097355322,1.0,-75.0,1.0,-5.101051835018751,0.0,15.146905321204214,1,1
-69.09259472839088,1.0,-65.0,1.0,7.030630973553215,0.0,28.773523259625467,1,1
-63.62131939052555,1.0,-56.0,1.0,13.092594728390878,0.0,99.78284607577795,1,1
-68.3763657268384,1.0,-75.0,1.0,-11.37868060947445,0.0,75.36821886827427,1,1
-66.9654134354025,1.0,-65.0,1.0,3.376365726838401,0.0,6.635954562360723,1,1
-67.81564851290746,1.0,-69.0,1.0,-2.034586564597504,0.0,2.4096656233995604,0,1
-69.14635981344472,1.0,-71.0,1.0,-3.184351487092542,0.0,5.902641884591828,0,1
-71.17465156175547,1.0,-74.0,1.0,-4.853640186555282,0.0,13.713224720884881,1,1
-68.5943212673726,1.0,-65.0,1.0,6.174651561755468,0.0,22.19368142703315,1,1
-62.0775973382412,1.0,-53.0,1.0,15.594321267372607,0.0,141.55896922837968,1,1
-68.73142347508283,1.0,-78.0,1.0,-15.922402661758802,0.0,147.57800753105624,1,1
-65.91842330116889,1.0,-62.0,1.0,6.731423475082835,0.0,26.37656659479978,1,1
-65.53462262134568,1.0,-65.0,1.0,0.918423301168886,0.0,0.4910098727758595,0,1
-69.07222623914642,1.0,-74.0,1.0,-8.465377378654324,0.0,41.71546452225627,1,1
-71.13149772869109,1.0,-74.0,1.0,-4.927773760853583,0.0,14.135330225504996,1,1
-67.73341935646278,1.0,-63.0,1.0,8.131497728691087,0.0,38.48978874601946,1,1
-64.50169428743321,1.0,-60.0,1.0,7.733419356462775,0.0,34.813489739313866,1,1
-68.88884002333401,1.0,-75.0,1.0,-10.49830571256679,0.0,64.15682569344203,1,1
-65.17427524753461,1.0,-60.0,1.0,8.888840023334012,0.0,45.99330491203216,1,1
-65.51933805347576,1.0,-66.0,1.0,-0.8257247524653906,0.0,0.39689446681326246,0,1
-66.97387477919972,1.0,-69.0,1.0,-3.4806619465242363,0.0,7.052256954932553,1,1
-69.07424644242367,1.0,-72.0,1.0,-5.026125220800282,0.0,14.705203745580528,1,1
-66.53587452715448,1.0,-63.0,1.0,6.0742464424236715,0.0,21.47777326742459,1,1
-61.297247458811384,1.0,-54.0,1.0,12.535874527154476,0.0,91.47737853725639,1,1
